dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
760 579 0.000006
760 609 0.001149
760 610 0.000056
760 613 0.000000
760 618 0.000030
760 622 0.000043
760 635 0.000031
760 683 0.012440
760 686 0.000000
760 693 0.000029
760 709 0.023674
760 711 0.031710
760 731 0.000375
760 749 0.000331
760 752 0.000037
760 759 0.000019
760 766 0.035336
760 875 0.014706
760 877 0.000596
760 879 0.000036
760 899 0.000003
760 902 0.022115
760 917 0.000012
760 918 0.000017
760 964 0.000008
760 978 0.001112
760 982 0.000080
760 988 0.000013
760 989 0.002620
760 994 0.016487
760 1004 0.000029
760 1011 0.000491
760 1016 0.024710
760 1022 0.000304
760 1066 0.000042
760 1067 0.000008
760 1068 0.014677
760 1072 0.002378
760 1101 0.000002
760 1162 0.000172
760 1176 0.000090
760 1185 0.000121
760 1189 0.000190
760 1200 0.041205
760 1201 0.017368
760 1231 0.000037
760 1252 0.048802
760 1255 0.002135
760 1264 0.000165
760 1320 0.001210
760 1328 0.000025
760 1353 0.000397
760 1359 0.000151
760 1372 0.000038
760 1376 0.000065
760 1403 0.000549
760 1405 0.000228
760 1406 0.000017
760 1426 0.000453
760 1433 0.000406
760 1437 0.000126
760 1450 0.000002
760 1456 0.000000
760 1462 0.000028
760 1470 0.000277
760 1480 0.000057
760 1485 0.000049
760 1517 0.002579
760 1518 0.000028
760 1522 0.000000
760 1549 0.000012
760 1613 0.025755
760 1628 0.000037
760 1630 0.000001
760 1664 0.000188
760 1752 0.000016
760 1807 0.000001
760 1822 0.000002
760 1837 0.000067
760 1847 0.000000
761 994 1.000000
763 215 0.000520
763 311 0.000381
763 500 0.000970
763 709 0.455109
763 766 0.543020
764 801 1.000000
765 1252 1.000000
766 32 0.000000
766 34 0.000248
766 36 0.000000
766 37 0.001609
766 38 0.000781
766 50 0.000011
766 53 0.000007
766 59 0.000648
766 69 0.000151
766 75 0.000496
766 85 0.003196
766 86 0.011001
766 88 0.000031
766 93 0.000554
766 105 0.001251
766 112 0.003182
766 114 0.013271
766 119 0.004941
766 121 0.003295
766 123 0.004713
766 126 0.000002
766 129 0.000123
766 139 0.000171
766 142 0.006029
766 144 0.003589
766 145 0.000448
766 161 0.000059
766 162 0.004090
766 164 0.000310
766 206 0.001001
766 207 0.000249
766 208 0.000010
766 209 0.003288
766 210 0.000010
766 211 0.000012
766 213 0.002018
766 214 0.000064
766 215 0.018971
766 218 0.003819
766 226 0.006254
766 237 0.007913
766 238 0.001531
766 239 0.013825
766 240 0.005035
766 246 0.001357
766 251 0.000001
766 256 0.000000
766 257 0.006489
766 262 0.000630
766 263 0.000385
766 266 0.025314
766 293 0.000000
766 296 0.000002
766 307 0.000008
766 311 0.001719
766 315 0.000858
766 317 0.009848
766 321 0.001690
766 323 0.002428
766 336 0.001242
766 339 0.000004
766 349 0.000122
766 351 0.000021
766 353 0.007287
766 356 0.002205
766 381 0.000000
766 383 0.006574
766 388 0.002392
766 389 0.003795
766 391 0.002794
766 399 0.000669
766 406 0.000066
766 414 0.003909
766 432 0.000027
766 435 0.004223
766 436 0.010236
766 439 0.002002
766 444 0.009539
766 456 0.000000
766 462 0.000559
766 468 0.000001
766 503 0.003255
766 505 0.000000
766 512 0.011916
766 526 0.020626
766 536 0.000013
766 539 0.000247
766 543 0.014284
766 548 0.000002
766 560 0.000002
766 576 0.000564
766 579 0.000149
766 580 0.000004
766 585 0.000008
766 587 0.003625
766 591 0.000008
766 594 0.002796
766 597 0.000064
766 603 0.000566
766 610 0.000002
766 613 0.000010
766 615 0.011220
766 618 0.000004
766 631 0.002895
766 632 0.005539
766 642 0.000210
766 649 0.003209
766 665 0.010247
766 674 0.000003
766 683 0.003232
766 703 0.000425
766 709 0.007055
766 711 0.000707
766 713 0.000004
766 715 0.012220
766 731 0.001007
766 741 0.000005
766 746 0.000008
766 750 0.007142
766 759 0.000010
766 760 0.004239
766 763 0.000488
766 774 0.002714
766 791 0.002650
766 801 0.002099
766 808 0.000240
766 812 0.006714
766 813 0.000162
766 828 0.000022
766 858 0.002368
766 875 0.022350
766 877 0.062864
766 882 0.000002
766 891 0.000464
766 899 0.000005
766 903 0.004804
766 908 0.000008
766 909 0.001344
766 910 0.053397
766 914 0.002419
766 917 0.000007
766 944 0.000000
766 953 0.000037
766 962 0.000870
766 963 0.014704
766 966 0.002558
766 970 0.006781
766 972 0.000000
766 978 0.000471
766 982 0.026679
766 984 0.001151
766 993 0.000475
766 994 0.000641
766 997 0.009329
766 1016 0.024029
766 1022 0.000013
766 1038 0.000389
766 1047 0.000003
766 1066 0.000002
766 1067 0.000003
766 1068 0.005986
766 1072 0.004721
766 1080 0.000011
766 1081 0.000410
766 1082 0.003362
766 1094 0.006551
766 1101 0.000000
766 1104 0.000064
766 1108 0.000189
766 1109 0.004091
766 1112 0.002213
766 1134 0.000000
766 1139 0.013325
766 1149 0.000004
766 1162 0.003514
766 1176 0.000009
766 1189 0.000038
766 1200 0.009451
766 1201 0.001481
766 1227 0.003509
766 1231 0.010452
766 1240 0.004008
766 1242 0.000465
766 1243 0.004200
766 1252 0.000686
766 1255 0.010979
766 1260 0.000013
766 1264 0.005983
766 1270 0.001825
766 1272 0.000183
766 1277 0.000002
766 1280 0.002519
766 1281 0.006902
766 1286 0.000003
766 1293 0.002359
766 1295 0.001011
766 1298 0.001869
766 1303 0.000007
766 1312 0.001967
766 1314 0.000012
766 1316 0.004244
766 1320 0.000002
766 1321 0.003198
766 1322 0.000083
766 1328 0.004525
766 1348 0.000000
766 1353 0.007802
766 1359 0.003102
766 1363 0.000138
766 1372 0.000006
766 1376 0.007989
766 1391 0.007484
766 1394 0.000313
766 1397 0.000104
766 1402 0.003782
766 1403 0.009617
766 1404 0.000473
766 1405 0.000320
766 1421 0.002371
766 1430 0.013888
766 1433 0.011327
766 1437 0.043603
766 1454 0.001726
766 1456 0.001936
766 1457 0.000004
766 1460 0.001825
766 1462 0.022307
766 1463 0.000451
766 1470 0.011207
766 1480 0.001628
766 1483 0.000025
766 1485 0.000311
766 1488 0.003087
766 1504 0.002952
766 1515 0.013941
766 1517 0.001145
766 1522 0.002592
766 1534 0.006520
766 1543 0.003158
766 1548 0.001576
766 1549 0.007704
766 1555 0.000012
766 1561 0.000301
766 1579 0.000009
766 1602 0.013160
766 1604 0.000011
766 1613 0.012707
766 1614 0.001201
766 1628 0.000002
766 1636 0.000000
766 1642 0.002371
766 1656 0.000087
766 1671 0.001589
766 1679 0.002518
766 1689 0.003357
766 1695 0.000382
766 1705 0.000006
766 1719 0.002529
766 1783 0.001007
766 1799 0.000000
766 1800 0.000000
766 1810 0.000005
766 1820 0.002499
766 1822 0.002135
766 1823 0.000007
766 1831 0.000004
766 1833 0.000084
766 1835 0.000000
766 1837 0.004189
766 1847 0.009605
768 674 0.999100
768 928 0.000750
768 1024 0.000150
769 154 0.018316
769 311 0.981137
769 437 0.000273
769 524 0.000273
771 875 0.013092
771 978 0.986384
771 1563 0.000524
772 1573 1.000000
773 182 0.000451
773 441 0.025710
773 1068 0.973839
774 114 0.431303
774 709 0.302752
774 766 0.263181
774 982 0.002763
775 58 0.004773
775 88 0.249277
775 156 0.000021
775 269 0.002629
775 370 0.000017
775 479 0.001055
775 483 0.000059
775 501 0.000153
775 505 0.000364
775 533 0.000104
775 620 0.028549
775 643 0.000097
775 673 0.033672
775 676 0.028691
775 786 0.004704
775 847 0.058340
775 1232 0.000090
775 1241 0.002348
775 1300 0.028445
775 1306 0.000003
775 1433 0.441660
775 1443 0.020917
775 1455 0.068184
775 1588 0.002095
775 1736 0.009983
775 1762 0.013029
775 1809 0.000139
775 1830 0.000600
778 56 0.087171
778 75 0.015635
778 87 0.037910
778 114 0.030092
778 127 0.032876
778 338 0.028486
778 356 0.023774
778 375 0.064254
778 416 0.062647
778 432 0.024523
778 476 0.027950
778 610 0.013707
778 731 0.035875
778 978 0.041444
778 989 0.039516
778 1011 0.055258
778 1016 0.041336
778 1022 0.002356
778 1054 0.045941
778 1176 0.146284
778 1255 0.013815
778 1353 0.005354
778 1359 0.039409
778 1573 0.003748
778 1611 0.018098
778 1617 0.022489
778 1785 0.040051
779 340 0.086021
779 1523 0.017807
779 1701 0.896173
780 41 0.025990
780 96 0.001925
780 709 0.972085
782 1837 1.000000
783 1159 1.000000
784 505 1.000000
786 58 0.002182
786 673 0.008000
786 775 0.989818
787 51 0.005164
787 88 0.001721
787 475 0.000430
787 505 0.391566
787 567 0.335628
787 689 0.011618
787 806 0.006454
787 865 0.012048
787 1145 0.188468
787 1217 0.000861
787 1346 0.012478
787 1451 0.002582
787 1466 0.001721
787 1481 0.003442
787 1557 0.001721
787 1660 0.024096
788 302 0.005540
788 505 0.781163
788 564 0.188366
788 743 0.005540
788 1684 0.019391
789 1724 1.000000
791 164 0.000062
791 526 0.000062
791 709 0.000047
791 766 0.996003
791 1240 0.003826
792 847 0.067568
792 1724 0.932432
793 47 0.008168
793 70 0.746791
793 464 0.002334
793 794 0.050175
793 796 0.060677
793 838 0.100350
793 1262 0.009335
793 1307 0.017503
793 1429 0.002334
793 1652 0.002334
794 70 0.681607
794 88 0.015456
794 464 0.006182
794 726 0.001546
794 793 0.066461
794 796 0.071097
794 819 0.010819
794 838 0.047913
794 840 0.001546
794 1129 0.001546
794 1262 0.026275
794 1307 0.068006
794 1734 0.001546
795 70 1.000000
796 70 0.613497
796 402 0.011043
796 464 0.003681
796 726 0.014724
796 793 0.052761
796 794 0.051534
796 819 0.008589
796 826 0.011043
796 838 0.117791
796 1132 0.004908
796 1236 0.003681
796 1262 0.020859
796 1305 0.007362
796 1307 0.076074
796 1652 0.002454
798 674 1.000000
800 679 0.835515
800 1247 0.117787
800 1494 0.046698
801 114 0.000037
801 149 0.000516
801 215 0.327913
801 246 0.000012
801 685 0.000031
801 766 0.323801
801 1068 0.094679
801 1302 0.007882
801 1414 0.000019
801 1433 0.185674
801 1435 0.059399
801 1573 0.000037
802 314 0.001937
802 366 0.002131
802 544 0.094906
802 921 0.010459
802 935 0.010846
802 1089 0.002131
802 1240 0.000387
802 1329 0.000775
802 1347 0.073213
802 1388 0.017044
802 1511 0.000968
802 1741 0.022661
802 1759 0.000581
802 1764 0.003680
802 1765 0.032927
802 1768 0.064691
802 1772 0.052101
802 1777 0.004842
802 1778 0.004455
802 1779 0.105946
802 1781 0.008135
802 1784 0.059268
802 1793 0.062561
802 1801 0.045516
802 1815 0.031764
802 1824 0.212280
802 1834 0.013945
802 1839 0.004648
802 1842 0.000387
802 1845 0.054426
802 1849 0.000387
803 70 0.014085
803 88 0.239437
803 152 0.014085
803 402 0.584507
803 726 0.028169
803 805 0.077465
803 827 0.010563
803 1345 0.031690
804 264 0.937695
804 854 0.046729
804 1429 0.015576
805 70 0.015845
805 402 0.640845
805 726 0.144366
805 796 0.022887
805 803 0.042254
805 819 0.003521
805 823 0.010563
805 827 0.119718
806 91 0.662687
806 94 0.014925
806 152 0.023881
806 308 0.000995
806 505 0.038806
806 567 0.020896
806 647 0.071642
806 787 0.021891
806 818 0.001990
806 844 0.000995
806 951 0.001990
806 977 0.049751
806 1145 0.001990
806 1186 0.005970
806 1451 0.071642
806 1660 0.009950
808 766 0.623518
808 1200 0.376482
810 628 0.929071
810 674 0.053263
810 1499 0.017666
812 52 0.000149
812 114 0.049536
812 145 0.000078
812 215 0.000340
812 246 0.001476
812 383 0.002930
812 391 0.000269
812 526 0.292359
812 766 0.354050
812 902 0.000737
812 982 0.000303
812 1016 0.295062
812 1072 0.000119
812 1200 0.000716
812 1252 0.001754
812 1405 0.000080
812 1462 0.000041
813 88 0.000618
813 389 0.000009
813 505 0.001662
813 628 0.361956
813 674 0.425410
813 766 0.005479
813 875 0.000914
813 1200 0.005189
813 1433 0.051157
813 1437 0.126868
813 1499 0.020739
814 88 0.006342
814 185 0.012685
814 398 0.002960
814 475 0.101480
814 567 0.003805
814 600 0.021564
814 1186 0.527273
814 1217 0.010994
814 1447 0.007611
814 1466 0.071882
814 1481 0.005497
814 1660 0.204228
814 1677 0.003805
814 1718 0.001268
814 1732 0.018605
815 47 1.000000
816 70 0.000459
816 115 0.004131
816 152 0.792518
816 369 0.019279
816 458 0.001377
816 604 0.003443
816 817 0.001148
816 836 0.046821
816 844 0.002066
816 851 0.005508
816 859 0.044297
816 860 0.020427
816 1130 0.001836
816 1131 0.000459
816 1146 0.004361
816 1190 0.006197
816 1266 0.003443
816 1310 0.004590
816 1601 0.000689
816 1608 0.004361
816 1733 0.002525
816 1742 0.000230
816 1743 0.029608
816 1746 0.000230
817 67 0.037236
817 91 0.005032
817 115 0.005367
817 122 0.007045
817 152 0.778933
817 369 0.000335
817 816 0.001677
817 818 0.002013
817 823 0.002013
817 844 0.017444
817 851 0.006374
817 860 0.006709
817 862 0.027508
817 1030 0.015431
817 1146 0.002684
817 1190 0.004025
817 1266 0.020127
817 1387 0.005032
817 1601 0.047970
817 1677 0.001677
817 1743 0.005367
818 67 0.005048
818 91 0.416865
818 115 0.001188
818 152 0.452494
818 297 0.002672
818 308 0.000891
818 647 0.000891
818 684 0.002969
818 806 0.000297
818 817 0.002672
818 827 0.004454
818 844 0.000594
818 851 0.002375
818 977 0.004454
818 1030 0.006532
818 1048 0.000297
818 1387 0.087886
818 1451 0.000594
818 1476 0.001781
818 1505 0.001188
818 1601 0.003266
818 1660 0.000594
819 70 0.557110
819 402 0.079254
819 464 0.013986
819 720 0.090909
819 726 0.088578
819 793 0.013986
819 796 0.020979
819 814 0.006993
819 826 0.034965
819 838 0.018648
819 1132 0.037296
819 1262 0.009324
819 1305 0.002331
819 1307 0.020979
819 1310 0.004662
820 47 0.959184
820 68 0.003080
820 70 0.000385
820 88 0.011167
820 679 0.002695
820 832 0.006161
820 864 0.010397
820 1181 0.000770
820 1203 0.006161
821 1455 1.000000
822 674 1.000000
823 70 0.010064
823 152 0.000915
823 316 0.001830
823 402 0.890210
823 726 0.015554
823 805 0.005489
823 826 0.008234
823 1609 0.058554
823 1634 0.007319
823 1677 0.000915
823 1728 0.000915
824 674 1.000000
825 47 1.000000
826 70 0.096010
826 88 0.268080
826 402 0.008728
826 464 0.013716
826 720 0.028678
826 726 0.491272
826 819 0.029925
826 823 0.011222
826 1131 0.006234
826 1132 0.021197
826 1236 0.014963
826 1307 0.009975
827 70 0.035237
827 88 0.010936
827 152 0.015796
827 402 0.680437
827 726 0.137303
827 803 0.006075
827 805 0.082625
827 818 0.021871
827 1609 0.009721
828 215 0.000020
828 240 0.000013
828 246 0.000002
828 389 0.010710
828 500 0.001625
828 674 0.495967
828 753 0.000001
828 877 0.150355
828 911 0.001490
828 1024 0.000430
828 1139 0.039775
828 1162 0.018506
828 1171 0.083123
828 1189 0.000244
828 1200 0.007334
828 1240 0.002979
828 1255 0.037316
828 1408 0.000006
828 1433 0.042797
828 1437 0.084325
828 1456 0.015618
828 1822 0.007362
829 88 1.000000
830 16 0.000286
830 122 0.026015
830 152 0.293596
830 482 0.361635
830 684 0.020869
830 836 0.002573
830 844 0.100629
830 851 0.000286
830 1030 0.005718
830 1048 0.044883
830 1130 0.000286
830 1186 0.001429
830 1290 0.012864
830 1387 0.012293
830 1422 0.021155
830 1481 0.014580
830 1544 0.013722
830 1660 0.027730
830 1677 0.008290
830 1720 0.031161
831 47 0.944444
831 825 0.055556
832 1 0.002514
832 47 0.963721
832 392 0.005388
832 820 0.001078
832 864 0.002155
832 1181 0.005747
832 1203 0.019397
833 705 0.043478
833 1288 0.086957
833 1724 0.869565
834 849 0.085714
834 1186 0.828571
834 1593 0.085714
835 91 0.500000
835 152 0.400000
835 297 0.100000
836 67 0.000169
836 70 0.000507
836 115 0.000676
836 152 0.734415
836 369 0.043926
836 458 0.003717
836 604 0.004224
836 684 0.000169
836 816 0.033114
836 817 0.000169
836 830 0.001521
836 844 0.001521
836 851 0.018922
836 859 0.088191
836 860 0.005068
836 1048 0.001521
836 1130 0.003041
836 1131 0.003210
836 1146 0.001352
836 1190 0.010982
836 1266 0.006082
836 1290 0.003041
836 1310 0.000338
836 1608 0.004055
836 1609 0.004562
836 1677 0.000845
836 1733 0.002027
836 1743 0.017908
836 1746 0.004731
837 47 1.000000
838 70 0.553681
838 402 0.001534
838 464 0.003067
838 726 0.001534
838 793 0.144172
838 794 0.047546
838 796 0.156442
838 819 0.010736
838 1262 0.010736
838 1307 0.070552
839 47 1.000000
840 440 1.000000
841 500 0.099090
841 766 0.013407
841 1200 0.887503
842 628 0.519287
842 674 0.480713
843 709 1.000000
844 88 0.389963
844 91 0.001720
844 94 0.000101
844 122 0.043711
844 152 0.219670
844 369 0.000304
844 482 0.087524
844 505 0.005059
844 567 0.002024
844 647 0.000506
844 684 0.008196
844 720 0.000101
844 787 0.000202
844 806 0.000506
844 814 0.000101
844 816 0.000911
844 817 0.005363
844 818 0.000304
844 830 0.034099
844 851 0.000101
844 977 0.002024
844 1030 0.014368
844 1048 0.068198
844 1130 0.000911
844 1145 0.000911
844 1186 0.001012
844 1190 0.000911
844 1290 0.059698
844 1387 0.012446
844 1422 0.007589
844 1451 0.000304
844 1481 0.001214
844 1544 0.010624
844 1601 0.000809
844 1608 0.000405
844 1609 0.006577
844 1660 0.005262
844 1677 0.002226
844 1720 0.003744
844 1743 0.000304
846 283 0.001534
846 454 0.001150
846 705 0.000383
846 847 0.216258
846 912 0.000767
846 1288 0.001534
846 1306 0.002301
846 1724 0.774540
846 1731 0.001534
847 88 0.132429
847 156 0.000070
847 283 0.009307
847 505 0.000330
847 620 0.000040
847 646 0.000070
847 704 0.000030
847 705 0.005153
847 775 0.157694
847 846 0.005802
847 857 0.005982
847 863 0.000170
847 903 0.000929
847 1076 0.002656
847 1300 0.018235
847 1433 0.603583
847 1455 0.039476
847 1568 0.000020
847 1724 0.000100
847 1736 0.017836
847 1747 0.000080
847 1855 0.000010
848 1016 1.000000
849 88 0.000938
849 398 0.004219
849 475 0.010783
849 568 0.006095
849 600 0.006095
849 814 0.001406
849 1186 0.804501
849 1447 0.076418
849 1466 0.011252
849 1481 0.006095
849 1528 0.001875
849 1593 0.007970
849 1660 0.022504
849 1718 0.031411
849 1720 0.001875
849 1732 0.006564
851 67 0.001441
851 115 0.010807
851 152 0.824207
851 369 0.002161
851 458 0.004563
851 604 0.003122
851 806 0.000240
851 816 0.005524
851 817 0.010567
851 836 0.025456
851 844 0.000480
851 859 0.016090
851 860 0.005043
851 862 0.029779
851 1030 0.000480
851 1102 0.000240
851 1130 0.001441
851 1146 0.004323
851 1190 0.008886
851 1266 0.023535
851 1387 0.000240
851 1422 0.000240
851 1608 0.004563
851 1609 0.000961
851 1677 0.000240
851 1733 0.007685
851 1743 0.006244
851 1746 0.001441
852 877 1.000000
854 264 0.971386
854 505 0.002230
854 726 0.003344
854 794 0.002601
854 804 0.002973
854 1129 0.001115
854 1271 0.000743
854 1429 0.015608
855 31 0.000578
855 185 0.002600
855 236 0.001156
855 427 0.001734
855 712 0.004623
855 1207 0.008668
855 1217 0.759896
855 1254 0.062988
855 1349 0.066166
855 1446 0.001734
855 1447 0.002311
855 1729 0.001734
855 1742 0.085813
856 628 0.162267
856 674 0.837733
857 847 0.752549
857 1724 0.247451
858 709 0.497924
858 711 0.019687
858 766 0.482294
858 875 0.000017
858 982 0.000052
858 1437 0.000026
859 115 0.001083
859 152 0.676598
859 369 0.020585
859 458 0.002709
859 604 0.003792
859 816 0.053900
859 817 0.003250
859 836 0.131907
859 851 0.020314
859 860 0.025731
859 1130 0.000542
859 1190 0.007042
859 1266 0.003250
859 1310 0.000542
859 1608 0.000813
859 1609 0.001083
859 1677 0.000271
859 1733 0.004875
859 1742 0.000271
859 1743 0.041441
860 88 0.022452
860 115 0.000886
860 152 0.710635
860 369 0.000886
860 402 0.002954
860 458 0.100148
860 604 0.052142
860 684 0.002954
860 816 0.009306
860 817 0.002954
860 823 0.000148
860 836 0.005465
860 851 0.003693
860 859 0.013146
860 862 0.000886
860 1102 0.000443
860 1130 0.000443
860 1190 0.001625
860 1266 0.003545
860 1310 0.032792
860 1608 0.000148
860 1609 0.001625
860 1634 0.000886
860 1677 0.003102
860 1733 0.003102
860 1743 0.023338
860 1746 0.000295
861 47 1.000000
862 67 0.014347
862 91 0.002747
862 115 0.012515
862 152 0.827534
862 297 0.000916
862 308 0.000305
862 604 0.003968
862 817 0.026252
862 818 0.001526
862 851 0.043346
862 860 0.006105
862 1030 0.003358
862 1146 0.000611
862 1190 0.003358
