dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
1062 710 0.000010
1062 715 0.000002
1062 717 0.000011
1062 720 0.000585
1062 729 0.000006
1062 732 0.000002
1062 738 0.000963
1062 739 0.000272
1062 744 0.000018
1062 749 0.000032
1062 750 0.000026
1062 754 0.000077
1062 766 0.000050
1062 767 0.000030
1062 769 0.000017
1062 770 0.000670
1062 773 0.003745
1062 777 0.000006
1062 778 0.000002
1062 779 0.000067
1062 787 0.000005
1062 789 0.000027
1062 792 0.002438
1062 800 0.000001
1062 807 0.000494
1062 809 0.000051
1062 811 0.000364
1062 813 0.000003
1062 817 0.000002
1062 818 0.000009
1062 825 0.000084
1062 834 0.000030
1062 836 0.008237
1062 837 0.000199
1062 849 0.000005
1062 852 0.002904
1062 853 0.000591
1062 861 0.000035
1062 866 0.000007
1062 867 0.000002
1062 868 0.000013
1062 877 0.000001
1062 878 0.000852
1062 879 0.000012
1062 888 0.000002
1062 890 0.000002
1062 892 0.000007
1062 900 0.000009
1062 901 0.000001
1062 908 0.003388
1062 923 0.000026
1062 925 0.001333
1062 927 0.000419
1062 928 0.000854
1062 930 0.000007
1062 938 0.000001
1062 940 0.000002
1062 941 0.000002
1062 943 0.000005
1062 944 0.000002
1062 947 0.000001
1062 951 0.000002
1062 952 0.000001
1062 958 0.000002
1062 961 0.000268
1062 962 0.000247
1062 965 0.000014
1062 969 0.000075
1062 973 0.000569
1062 974 0.000005
1062 977 0.000003
1062 978 0.000002
1062 984 0.000002
1062 986 0.005915
1062 987 0.000489
1062 988 0.011128
1062 991 0.000515
1062 996 0.000005
1062 999 0.000352
1062 1000 0.000040
1062 1005 0.000170
1062 1006 0.000168
1062 1015 0.000014
1062 1016 0.000017
1062 1018 0.000030
1062 1024 0.000001
1062 1025 0.000003
1062 1027 0.000005
1062 1032 0.000128
1062 1034 0.000002
1062 1036 0.000018
1062 1043 0.000087
1062 1044 0.000005
1062 1045 0.000003
1062 1052 0.000646
1062 1056 0.000888
1062 1057 0.000109
1062 1063 0.006675
1062 1064 0.036635
1062 1073 0.000001
1062 1076 0.000014
1062 1082 0.001737
1062 1084 0.000279
1062 1100 0.000024
1062 1101 0.000001
1062 1102 0.000285
1062 1107 0.000001
1062 1109 0.000001
1062 1113 0.000008
1062 1114 0.000023
1062 1116 0.000041
1062 1118 0.000070
1062 1119 0.000066
1062 1124 0.000193
1062 1126 0.000012
1062 1136 0.000004
1062 1139 0.000001
1062 1145 0.000007
1062 1148 0.000012
1062 1156 0.000088
1062 1162 0.068479
1062 1163 0.000006
1062 1166 0.000002
1062 1172 0.000002
1062 1173 0.000012
1062 1174 0.000008
1062 1175 0.000005
1062 1176 0.000052
1062 1177 0.000041
1062 1179 0.000002
1062 1182 0.000002
1062 1184 0.000081
1062 1185 0.000056
1062 1197 0.000015
1062 1198 0.000031
1062 1199 0.000019
1062 1200 0.000008
1062 1204 0.000024
1062 1211 0.000004
1062 1216 0.000002
1062 1220 0.001816
1062 1240 0.000016
1062 1254 0.000009
1062 1257 0.000001
1062 1281 0.000040
1062 1283 0.000084
1062 1284 0.000053
1062 1286 0.000082
1062 1289 0.000008
1062 1296 0.000001
1062 1299 0.000007
1062 1311 0.000002
1062 1320 0.000005
1062 1321 0.000019
1062 1323 0.000298
1062 1326 0.000002
1062 1327 0.000002
1062 1329 0.000229
1062 1339 0.000046
1062 1340 0.000009
1062 1342 0.000069
1062 1343 0.000002
1062 1344 0.000002
1062 1345 0.003944
1062 1346 0.000001
1062 1347 0.000063
1062 1349 0.000025
1062 1350 0.000002
1062 1351 0.000012
1062 1360 0.000002
1062 1366 0.000001
1062 1367 0.000280
1062 1369 0.000078
1062 1373 0.000027
1062 1377 0.000071
1062 1378 0.000029
1062 1379 0.000186
1062 1382 0.000003
1062 1383 0.006523
1062 1389 0.000001
1062 1392 0.000047
1062 1398 0.024867
1062 1407 0.000042
1062 1424 0.000005
1062 1427 0.001115
1062 1435 0.000001
1062 1447 0.000463
1062 1453 0.000006
1062 1454 0.000001
1062 1457 0.000002
1062 1458 0.000012
1062 1459 0.000770
1062 1463 0.009586
1062 1469 0.000001
1062 1484 0.000272
1062 1485 0.000004
1062 1489 0.000024
1062 1492 0.000012
1062 1494 0.000001
1062 1495 0.000004
1062 1498 0.000159
1062 1499 0.000268
1062 1500 0.000853
1062 1501 0.000063
1062 1507 0.000001
1062 1508 0.001217
1062 1511 0.000045
1062 1524 0.000006
1062 1543 0.000591
1062 1548 0.000019
1062 1563 0.000009
1062 1565 0.000001
1062 1570 0.000024
1062 1573 0.000013
1062 1590 0.000004
1062 1593 0.000009
1062 1599 0.000168
1062 1612 0.000436
1062 1614 0.006522
1062 1615 0.000005
1062 1622 0.000002
1062 1628 0.000201
1062 1638 0.000001
1062 1643 0.000028
1062 1645 0.009138
1062 1646 0.000006
1062 1648 0.000966
1062 1650 0.000005
1062 1655 0.000001
1062 1663 0.000040
1062 1665 0.000008
1062 1671 0.000001
1062 1672 0.000001
1062 1676 0.000001
1062 1677 0.000432
1062 1678 0.000024
1062 1699 0.003740
1062 1715 0.000001
1062 1725 0.000005
1062 1726 0.000013
1062 1731 0.000037
1062 1737 0.000014
1062 1738 0.000028
1062 1740 0.000003
1062 1749 0.000173
1062 1751 0.000146
1062 1756 0.000001
1062 1760 0.000002
1062 1785 0.000258
1062 1792 0.000003
1062 1800 0.000017
1062 1803 0.000003
1062 1808 0.000054
1062 1824 0.000013
1062 1828 0.000007
1062 1839 0.000055
1062 1845 0.000001
1062 1847 0.000004
1062 1852 0.000056
1062 1855 0.012007
1062 1864 0.000001
1062 1870 0.000027
1062 1878 0.000002
1062 1881 0.000012
1062 1884 0.000001
1062 1888 0.000014
1062 1890 0.000001
1062 1908 0.000013
1062 1910 0.000002
1062 1911 0.000001
1062 1924 0.000966
1062 1932 0.001190
1062 1937 0.000012
1062 1956 0.000024
1062 1960 0.000068
1062 1965 0.000001
1062 1968 0.000012
1062 1978 0.000028
1062 1992 0.000008
1062 2092 0.000002
1062 2096 0.000002
1062 2149 0.000128
1062 2151 0.009586
1062 2160 0.000001
1062 2521 0.000001
1063 21 0.000001
1063 23 0.000002
1063 25 0.000001
1063 43 0.000005
1063 64 0.000022
1063 65 0.000009
1063 66 0.000037
1063 68 0.000070
1063 69 0.000001
1063 71 0.000008
1063 72 0.000002
1063 74 0.000001
1063 76 0.000002
1063 77 0.000001
1063 80 0.000008
1063 105 0.000008
1063 129 0.000091
1063 147 0.000002
1063 148 0.000020
1063 167 0.000004
1063 170 0.000002
1063 171 0.000090
1063 173 0.000001
1063 179 0.000002
1063 188 0.000001
1063 190 0.000001
1063 193 0.000009
1063 217 0.000003
1063 218 0.000049
1063 229 0.000002
1063 238 0.000001
1063 268 0.000006
1063 271 0.000001
1063 278 0.000001
1063 314 0.000002
1063 342 0.000002
1063 347 0.000001
1063 378 0.000001
1063 380 0.000001
1063 381 0.000001
1063 418 0.000001
1063 425 0.000001
1063 437 0.000266
1063 446 0.000429
1063 449 0.000005
1063 450 0.000003
1063 455 0.000483
1063 478 0.000017
1063 480 0.000001
1063 497 0.000005
1063 525 0.000004
1063 547 0.000003
1063 551 0.000003
1063 564 0.000001
1063 575 0.000002
1063 577 0.000001
1063 597 0.000235
1063 598 0.000004
1063 602 0.000001
1063 605 0.000001
1063 608 0.000292
1063 610 0.000002
1063 611 0.000001
1063 613 0.000001
1063 620 0.000001
1063 645 0.000001
1063 647 0.000024
1063 663 0.000001
1063 664 0.000001
1063 667 0.000001
1063 679 0.000035
1063 680 0.000008
1063 681 0.000001
1063 683 0.000001
1063 688 0.000106
1063 690 0.000005
1063 693 0.000017
1063 720 0.000010
1063 738 0.000018
1063 739 0.000014
1063 749 0.000001
1063 766 0.000001
1063 767 0.000001
1063 770 0.000032
1063 773 0.000189
1063 779 0.000001
1063 792 0.000031
1063 807 0.000001
1063 811 0.000005
1063 834 0.000001
1063 836 0.000064
1063 837 0.000003
1063 852 0.000077
1063 853 0.000006
1063 868 0.000001
1063 878 0.000036
1063 879 0.000001
1063 908 0.000153
1063 925 0.000017
1063 927 0.000004
1063 928 0.000009
1063 961 0.000004
1063 962 0.000003
1063 969 0.000001
1063 973 0.000006
1063 986 0.000328
1063 988 0.000063
1063 991 0.000020
1063 999 0.000017
1063 1000 0.000001
1063 1005 0.000001
1063 1006 0.000002
1063 1032 0.000002
1063 1043 0.000001
1063 1052 0.000007
1063 1056 0.000018
1063 1057 0.000002
1063 1062 0.001693
1063 1064 0.002654
1063 1076 0.000001
1063 1082 0.000090
1063 1084 0.000005
1063 1102 0.000003
1063 1114 0.000001
1063 1118 0.000004
1063 1119 0.000002
1063 1124 0.000002
1063 1156 0.000001
1063 1176 0.000003
1063 1177 0.000002
1063 1184 0.000001
1063 1198 0.000002
1063 1199 0.000001
1063 1220 0.000094
1063 1281 0.000001
1063 1283 0.000001
1063 1284 0.000001
1063 1286 0.000001
1063 1329 0.000004
1063 1339 0.000002
1063 1340 0.000001
1063 1342 0.000003
1063 1345 0.000042
1063 1347 0.000004
1063 1349 0.000001
1063 1367 0.000014
1063 1369 0.000002
1063 1373 0.000002
1063 1377 0.000001
1063 1379 0.000003
1063 1383 0.000037
1063 1398 0.000199
1063 1427 0.000058
1063 1459 0.000008
1063 1484 0.000014
1063 1498 0.000003
1063 1499 0.000003
1063 1500 0.000009
1063 1501 0.000004
1063 1508 0.000014
1063 1511 0.000003
1063 1543 0.000006
1063 1573 0.000001
1063 1599 0.000001
1063 1614 0.000037
1063 1628 0.000002
1063 1643 0.000001
1063 1645 0.000051
1063 1648 0.000050
1063 1663 0.000001
1063 1677 0.000001
1063 1699 0.000047
1063 1726 0.000001
1063 1731 0.000001
1063 1749 0.000008
1063 1751 0.000003
1063 1785 0.000004
1063 1808 0.000001
1063 1839 0.000001
1063 1855 0.000029
1063 1870 0.000001
1063 1881 0.000001
1063 1888 0.000001
1063 1924 0.000050
1063 1932 0.000016
1063 1960 0.000001
1063 2078 0.317489
1063 2149 0.000002
1063 2183 0.009525
1063 2185 0.317489
1063 2202 0.317489
1063 2295 0.009525
1063 2307 0.009525
1063 2439 0.009525
1064 21 0.000001
1064 23 0.000003
1064 25 0.000001
1064 43 0.000007
1064 64 0.000024
1064 65 0.000010
1064 66 0.000041
1064 68 0.000078
1064 69 0.000001
1064 71 0.000010
1064 72 0.000002
1064 74 0.000001
1064 76 0.000002
1064 77 0.000002
1064 80 0.000009
1064 105 0.000012
1064 129 0.000223
1064 147 0.000002
1064 148 0.000022
1064 163 0.000001
1064 167 0.000005
1064 170 0.000002
1064 171 0.000121
1064 173 0.000001
1064 179 0.000003
1064 188 0.000002
1064 190 0.000001
1064 193 0.000012
1064 217 0.000003
1064 218 0.000062
1064 229 0.000002
1064 238 0.000001
1064 268 0.000010
1064 271 0.000001
1064 278 0.000001
1064 314 0.000002
1064 342 0.000002
1064 347 0.000001
1064 378 0.000001
1064 380 0.000001
1064 381 0.000001
1064 418 0.000002
1064 425 0.000001
1064 433 0.000001
1064 437 0.000396
1064 446 0.000476
1064 449 0.000006
1064 450 0.000003
1064 455 0.001190
1064 478 0.000017
1064 480 0.000002
1064 497 0.000006
1064 524 0.000001
1064 525 0.000006
1064 547 0.000003
1064 551 0.000003
1064 560 0.000001
1064 564 0.000001
1064 575 0.000002
1064 577 0.000001
1064 578 0.000001
1064 580 0.000001
1064 597 0.000263
1064 598 0.000004
1064 602 0.000001
1064 605 0.000001
1064 608 0.000372
1064 610 0.000002
1064 611 0.000001
1064 613 0.000001
1064 620 0.000001
1064 645 0.000002
1064 647 0.000027
1064 663 0.000001
1064 664 0.000001
1064 667 0.000001
1064 679 0.000039
1064 680 0.000009
1064 681 0.000002
1064 683 0.000001
1064 688 0.000120
1064 690 0.000007
1064 693 0.000019
1064 720 0.000011
1064 738 0.000024
1064 739 0.000019
1064 749 0.000001
1064 766 0.000001
1064 767 0.000002
1064 770 0.000035
1064 773 0.000255
1064 779 0.000001
1064 792 0.000034
1064 807 0.000001
1064 811 0.000005
1064 834 0.000001
1064 836 0.000076
1064 837 0.000003
1064 852 0.000156
1064 853 0.000009
1064 868 0.000001
1064 878 0.000039
1064 879 0.000001
1064 908 0.000172
1064 925 0.000019
1064 927 0.000007
1064 928 0.000013
1064 961 0.000005
1064 962 0.000003
1064 969 0.000001
1064 973 0.000009
1064 986 0.000687
1064 988 0.000080
1064 991 0.000023
1064 999 0.000019
1064 1000 0.000002
1064 1005 0.000001
1064 1006 0.000002
1064 1032 0.000002
1064 1043 0.000002
1064 1052 0.000010
1064 1056 0.000023
1064 1057 0.000002
1064 1062 0.001574
1064 1063 0.000397
1064 1076 0.000001
1064 1082 0.000121
1064 1084 0.000007
1064 1102 0.000004
1064 1114 0.000001
1064 1116 0.000001
1064 1118 0.000004
1064 1119 0.000003
1064 1124 0.000003
1064 1156 0.000002
1064 1176 0.000003
1064 1177 0.000002
1064 1184 0.000001
1064 1198 0.000002
1064 1199 0.000001
1064 1220 0.000127
1064 1281 0.000001
1064 1283 0.000001
1064 1284 0.000001
1064 1286 0.000001
1064 1329 0.000004
1064 1339 0.000003
1064 1340 0.000001
1064 1342 0.000005
1064 1345 0.000062
1064 1347 0.000004
1064 1349 0.000001
1064 1367 0.000019
1064 1369 0.000002
1064 1373 0.000002
1064 1377 0.000001
1064 1378 0.000001
1064 1379 0.000003
1064 1383 0.000047
1064 1398 0.000280
1064 1427 0.000078
1064 1459 0.000012
1064 1484 0.000019
1064 1498 0.000004
1064 1499 0.000004
1064 1500 0.000013
1064 1501 0.000004
1064 1508 0.000016
1064 1511 0.000003
1064 1543 0.000009
1064 1563 0.000001
1064 1573 0.000001
1064 1599 0.000001
1064 1614 0.000047
1064 1628 0.000003
1064 1643 0.000002
1064 1645 0.000065
1064 1648 0.000067
1064 1663 0.000002
1064 1677 0.000001
1064 1699 0.000052
1064 1726 0.000001
1064 1731 0.000001
1064 1749 0.000008
1064 1751 0.000004
1064 1785 0.000005
1064 1808 0.000001
1064 1839 0.000001
1064 1852 0.000001
1064 1855 0.000035
1064 1870 0.000001
1064 1881 0.000001
1064 1888 0.000001
1064 1912 0.005953
1064 1924 0.000067
1064 1932 0.000018
1064 1960 0.000001
1064 2013 0.168087
1064 2053 0.336174
1064 2088 0.005953
1064 2149 0.000002
1064 2168 0.005953
1064 2220 0.005953
1064 2223 0.168087
1064 2284 0.280145
1064 2298 0.005953
1064 2315 0.005953
1065 6 0.000010
1065 8 0.000071
1065 11 0.000182
1065 18 0.000002
1065 21 0.000004
1065 26 0.000002
1065 32 0.000002
1065 33 0.000189
1065 36 0.000001
1065 39 0.000002
1065 43 0.000002
1065 44 0.000002
1065 51 0.000006
1065 55 0.000001
1065 64 0.000008
1065 71 0.000001
1065 76 0.000001
1065 93 0.000007
1065 100 0.000043
1065 104 0.000012
1065 118 0.000011
1065 130 0.000006
1065 133 0.000003
1065 140 0.100339
1065 144 0.000009
1065 148 0.000001
1065 150 0.000042
1065 151 0.000037
1065 158 0.000001
1065 160 0.000001
1065 163 0.000009
1065 167 0.000001
1065 170 0.000002
1065 172 0.000001
1065 173 0.000010
1065 174 0.000001
1065 175 0.000002
1065 179 0.009536
1065 181 0.000001
1065 191 0.000001
1065 194 0.000022
1065 197 0.001883
1065 200 0.000241
1065 202 0.000121
1065 203 0.000088
1065 217 0.000004
1065 218 0.000007
1065 242 0.000003
1065 245 0.000001
1065 249 0.000001
1065 251 0.100339
1065 252 0.100339
1065 271 0.000023
1065 274 0.000001
1065 276 0.000057
1065 277 0.000004
1065 280 0.000004
1065 286 0.000001
1065 323 0.000001
1065 327 0.000004
1065 344 0.000015
1065 347 0.000004
1065 349 0.000001
1065 353 0.000001
1065 380 0.000011
1065 386 0.050170
1065 394 0.000002
1065 398 0.000169
1065 399 0.000051
1065 409 0.000001
1065 421 0.000017
1065 422 0.000003
1065 425 0.000001
1065 432 0.019184
1065 437 0.000012
1065 441 0.000338
1065 443 0.000049
1065 457 0.001310
1065 478 0.000054
1065 497 0.000027
1065 521 0.000024
1065 522 0.000001
1065 540 0.000001
1065 542 0.000005
1065 549 0.000035
1065 550 0.000016
1065 551 0.000001
1065 552 0.000002
1065 554 0.000002
1065 555 0.000015
1065 559 0.000001
1065 572 0.000001
1065 575 0.000164
1065 577 0.001049
1065 578 0.000176
1065 579 0.000011
1065 580 0.000016
1065 586 0.004717
1065 598 0.000411
1065 605 0.000001
1065 606 0.000082
1065 607 0.000001
1065 610 0.000001
1065 620 0.000002
1065 622 0.000004
1065 623 0.000001
1065 644 0.000044
1065 659 0.000001
1065 679 0.000001
1065 680 0.000015
1065 681 0.000005
1065 683 0.000002
1065 686 0.000004
1065 695 0.001507
1065 698 0.001175
1065 701 0.000001
1065 702 0.000439
1065 704 0.000004
1065 706 0.000002
1065 707 0.000009
1065 709 0.000001
1065 720 0.000009
1065 744 0.000010
1065 749 0.000003
1065 776 0.000001
1065 777 0.000011
1065 778 0.000242
1065 779 0.000003
1065 780 0.000005
1065 781 0.000001
1065 784 0.000626
1065 804 0.000315
1065 807 0.005091
1065 810 0.000001
1065 811 0.000015
1065 817 0.000024
1065 818 0.000009
1065 819 0.000002
1065 821 0.000001
1065 831 0.000329
1065 832 0.000001
1065 834 0.000008
1065 836 0.000002
1065 849 0.000059
1065 873 0.000001
1065 877 0.000029
1065 881 0.009532
1065 887 0.000007
1065 890 0.000396
1065 892 0.000089
1065 893 0.000007
1065 895 0.000007
1065 919 0.000091
1065 940 0.000004
1065 941 0.000025
1065 943 0.000004
1065 947 0.000071
1065 950 0.000001
1065 951 0.000006
1065 952 0.000021
1065 962 0.000001
1065 964 0.000046
1065 965 0.000028
1065 967 0.000010
1065 973 0.000015
1065 974 0.001279
